사업장명,식당id,업종구분소분류,상세영업상태명,소재지전체주소,도로명전체주소,도로명우편번호,시도,시도_시군구,시군구,시도_시군구_읍면동,읍면동,시도코드,시군구코드,읍면동코드
신제주빠빠라기,32150488,경양식,영업,제주특별자치도 제주시 연동 272-19번지,"제주특별자치도 제주시 신광로 45, 2층 (연동)",63124.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
우리네보쌈,33657589,한식,영업,제주특별자치도 제주시 연동 305,제주특별자치도 제주시 사장길 21 (연동),63133.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
몽마르지,32162024,호프/통닭,영업,제주특별자치도 제주시 연동 1954-1번지 102호(남녕2로15),"제주특별자치도 제주시 남녕로6길 4 (연동,102호(남녕2로15))",63128.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
꼴통집본점,1116295877,호프/통닭,영업,제주특별자치도 제주시 연동 273-39,"제주특별자치도 제주시 신대로16길 45, 1층 (연동)",63123.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
함지신신불닭발본점,16834650,호프/통닭,영업,제주특별자치도 제주시 연동 283-6번지,제주특별자치도 제주시 신대로16길 42 (연동),63123.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
투다리월드점,11763232,호프/통닭,영업,제주특별자치도 제주시 연동 261-39,제주특별자치도 제주시 제원길 14 (연동),63129.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
아싸살아있네,1405097012,횟집,영업,제주특별자치도 제주시 연동 283-62번지,"제주특별자치도 제주시 신대로16길 32-1, 1층 (연동)",63123.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
모살물,32163379,횟집,영업,제주특별자치도 제주시 연동 291-10,제주특별자치도 제주시 삼무로3길 14 (연동),63125.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
막끌리나,34210214,한식,영업,제주특별자치도 제주시 연동 293-59번지,제주특별자치도 제주시 은남길 30 (연동),63123.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
전복나라,32161741,한식,영업,제주특별자치도 제주시 연동 291-129번지,제주특별자치도 제주시 삼무로3길 20 (연동),63125.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
대박국수,32162103,한식,영업,제주특별자치도 제주시 연동 303-2번지,"제주특별자치도 제주시 신대로14길 5, 1층 (연동)",63123.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
채담,12974883,한식,영업,제주특별자치도 제주시 연동 1662-1번지,제주특별자치도 제주시 과원로 136-2 (연동),63142.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
신마포갈매기신제주점,38724844,한식,영업,제주특별자치도 제주시 연동 262-72,제주특별자치도 제주시 신광로8길 6 (연동),63131.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
공푸마라탕,36409058,한식,영업,제주특별자치도 제주시 연동 252-62번지,제주특별자치도 제주시 신광로8길 22 (연동),63131.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
해녀고기,1003877267,식육(숯불구이),영업,제주특별자치도 제주시 연동 1413-2,"제주특별자치도 제주시 과원로 80, 1층 (연동)",63142.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
풍요로움,31729105,한식,영업,제주특별자치도 제주시 연동 283-53번지,제주특별자치도 제주시 은남4길 31 (연동),63123.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
곤지암할매소머리국밥신제주점,1086919788,식육(숯불구이),영업,제주특별자치도 제주시 연동 282-9,"제주특별자치도 제주시 삼무로 60, 1층 (연동)",63124.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
울고넘는박달재,197530528,한식,영업,제주특별자치도 제주시 연동 253-32번지,"제주특별자치도 제주시 연동4길 16-1, 1층 (연동)",63132.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
민준이네,16823727,한식,영업,제주특별자치도 제주시 연동 322-28번지,제주특별자치도 제주시 선덕로5길 19 (연동),63121.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
낙지친구,20256293,한식,영업,제주특별자치도 제주시 연동 292-36 (은남2로13),"제주특별자치도 제주시 연동13길 9 (연동,(은남2로13))",63124.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
참숯불닭발,1917349220,호프/통닭,영업,제주특별자치도 제주시 연동 273-45,제주특별자치도 제주시 은남4길 37 (연동),63123.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
어매흑돼지,16833920,한식,영업,제주특별자치도 제주시 연동 256-9,제주특별자치도 제주시 신광로10길 15 (연동),63137.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
돼지목장,1447002420,기타,영업,제주특별자치도 제주시 연동 283-64번지,제주특별자치도 제주시 연동9길 37 (연동),63123.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
남문숯불바베큐앤치킨신제주점,32161484,통닭(치킨),영업,제주특별자치도 제주시 연동 275-1번지,제주특별자치도 제주시 신대로20길 56 (연동),63133.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
제주다방,1146149926,까페,영업,제주특별자치도 제주시 연동 279-1 (1층),제주특별자치도 제주시 사장3길 35 (연동),63136.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
마시모,32162039,호프/통닭,영업,제주특별자치도 제주시 연동 275-1번지 (사장4로86),"제주특별자치도 제주시 신대로20길 56 (연동,(사장4로86))",63133.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
커피순,1085809522,한식,영업,제주특별자치도 제주시 연동 301-18 (1층),제주특별자치도 제주시 귀아랑길 22 (연동),63119.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
유진이네회초밥,35579031,일식,영업,제주특별자치도 제주시 연동 261-24번지 삼주빌딩(2층),"제주특별자치도 제주시 삼무로 16, 2층 (연동)",63129.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
수복강녕,38312957,한식,영업,제주특별자치도 제주시 연동 312-35,"제주특별자치도 제주시 선덕로3길 40, 1층 (연동)",63122.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
돼지구이연구소본점,1782553413,기타,영업,제주특별자치도 제주시 연동 312-32번지 우리주택,"제주특별자치도 제주시 신대로13길 19, 1층 (연동, 우리주택)",63122.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
연곱,1434365007,기타,영업,제주특별자치도 제주시 연동 291-12번지,"제주특별자치도 제주시 삼무로9길 35, 1층 (연동)",63125.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
와인도시,1943409272,기타,영업,제주특별자치도 제주시 연동 284-18,"제주특별자치도 제주시 연동12길 10, 1~2층 (연동)",63133.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
제주육대표,1535755682,기타,영업,제주특별자치도 제주시 연동 1906-3,제주특별자치도 제주시 일주서로 7895 (연동),63116.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
쪽갈비와친구들연동점,1617696144,기타,영업,제주특별자치도 제주시 연동 2329-3 연동베스트아파트,"제주특별자치도 제주시 성신로2길 25, 1층 102호 (연동, 연동베스트아파트)",63126.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
일공일,1289227210,일식,영업,제주특별자치도 제주시 연동 1491-8,"제주특별자치도 제주시 국기로2길 19, 1층 (연동)",63139.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
빙고스토리지,1279000916,분식,영업,제주특별자치도 제주시 연동 271-18,"제주특별자치도 제주시 삼무로 43, 1층 (연동)",63125.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
퍼틴제주,1552070389,"외국음식전문점(인도,태국등)",영업,제주특별자치도 제주시 연동 311-83,"제주특별자치도 제주시 신대로9길 21-1, 1층 (연동)",63119.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
마라도해녀촌연동점,1848251723,한식,영업,제주특별자치도 제주시 연동 251-18,제주특별자치도 제주시 연동1길 4 (연동),63129.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
빵위에치즈신제주점,1812853142,기타,영업,제주특별자치도 제주시 연동 252-1 제원아파트,"제주특별자치도 제주시 신광로6길 25, 208호 (연동, 제원아파트)",63130.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
나고야일식,1140602416,일식,영업,제주특별자치도 제주시 연동 270-20,제주특별자치도 제주시 신대로10길 40 (연동),63125.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
