사업장명,도로명전체주소,상세영업상태명
워커힐,제주특별자치도 서귀포시 중앙로89번길 2 (서귀동),영업
천보식당,제주특별자치도 서귀포시 중앙로89번길 13 (서귀동),영업
예림양꼬치,제주특별자치도 서귀포시 명동로 17 (서귀동),영업
날목동산,제주특별자치도 서귀포시 표선면 하천달산로9번길 96,영업
올리브,제주특별자치도 서귀포시 중앙로89번길 9 (서귀동),영업
오태식해바라기치킨서귀포점,제주특별자치도 서귀포시 중정로61번길 34 (서귀동),영업
사해방흑돼지,"제주특별자치도 서귀포시 천제연로 263, 2층 (중문동)",영업
낭섭,제주특별자치도 서귀포시 천제연로185번길 8 (중문동),영업
피자클래스중문신시가지점,제주특별자치도 서귀포시 천제연로207번길 12 (중문동),영업
금강민물장어,제주특별자치도 서귀포시 일주동로 8597 (동홍동),영업
큰솔가,제주특별자치도 서귀포시 이어도로 193 (대포동),영업
꼬메르치킨화순점,제주특별자치도 서귀포시 안덕면 화순로 102,영업
서바당횟집,제주특별자치도 서귀포시 대정읍 마라로 75,영업
맛있는아구찜,제주특별자치도 서귀포시 천제연로 191 (중문동),영업
가산토방,제주특별자치도 서귀포시 인정오름로86번길 3 (토평동),영업
제주면옥,제주특별자치도 서귀포시 일주동로 8697 (서귀동),영업
제주돌하르방밀면,제주특별자치도 서귀포시 중문관광로 331 (중문동),영업
골목깡통구이,제주특별자치도 서귀포시 천제연로185번길 6 (중문동),영업
옛날통닭&강정,제주특별자치도 서귀포시 표선면 표선관정로 39-37,영업
맛짜장,제주특별자치도 서귀포시 안덕면 녹차분재로 65,영업
다온까페,"제주특별자치도 서귀포시 중앙로42번길 43, 2층 (서귀동)",영업
최남단일박이일,제주특별자치도 서귀포시 대정읍 신영로 97,영업
제주할망밥상,제주특별자치도 서귀포시 안덕면 화순해안로 89,영업
에리두,제주특별자치도 서귀포시 대포복개로 37 (대포동),영업
카페아로하(AROHA),제주특별자치도 서귀포시 태평로537번길 41 (동홍동),영업
한중식당,제주특별자치도 서귀포시 중정로61번길 9-1 (서귀동),영업
숟가락젓가락,제주특별자치도 서귀포시 중앙로 21 (서귀동),영업
사이프러스레스토랑,제주특별자치도 서귀포시 표선면 번영로 2300,영업
노오스-티하우스(north-teahouse),제주특별자치도 서귀포시 표선면 번영로 2300,영업
제주봄카페,제주특별자치도 서귀포시 검은여로130번길 68-16 (토평동),영업
두가시영,제주특별자치도 서귀포시 표선면 하천달산로9번길 98,영업
제주일도,제주특별자치도 서귀포시 성산읍 신양로 107,영업
성산다온돼지국밥,제주특별자치도 서귀포시 성산읍 고성오조로 84,영업
돌고래포차,"제주특별자치도 서귀포시 대정읍 최남단해안로 18, 2층",영업
이치진서귀포점,"제주특별자치도 서귀포시 명동로 32, 2층 (서귀동)",영업
산이물식당,제주특별자치도 서귀포시 대정읍 형제해안로 306,영업
단비식당,제주특별자치도 서귀포시 안덕면 사계남로 212,영업
남궁미락,제주특별자치도 서귀포시 부두로 29 (서귀동),영업
헤라,"제주특별자치도 서귀포시 중앙로 지하 84, 지하1층 (서귀동)",영업
늘봄카페,제주특별자치도 서귀포시 남원읍 태위로689번길 10,영업
성산수산식당,제주특별자치도 서귀포시 성산읍 성산중앙로 29,영업
솔루나카페&펍,제주특별자치도 서귀포시 막숙포로 116 (법환동),영업
청춘역,제주특별자치도 서귀포시 이중섭로 31 (서귀동),영업
웨스트-티하우스(West-teahouse),제주특별자치도 서귀포시 표선면 번영로 2300,영업
광장호프,제주특별자치도 서귀포시 동문로 2 (서귀동),영업
천지동식당,제주특별자치도 서귀포시 서문로38번길 1 (서귀동),영업
제주성산해마루,제주특별자치도 서귀포시 성산읍 일출로 84,영업
봉구스밥버거서귀포점,제주특별자치도 서귀포시 중앙로 81 (서귀동),영업
꽃파는술집,제주특별자치도 서귀포시 명동로 17 (서귀동),영업
다정한식탁,제주특별자치도 서귀포시 중문로81번길 7-3 (중문동),영업
나그네식당,제주특별자치도 서귀포시 성산읍 서성일로 239,영업
우정회센타2호점,제주특별자치도 서귀포시 중앙로54번길 38 (서귀동),영업
뜰채,"제주특별자치도 서귀포시 신동로67번길 100-3, 1층 (서호동)",영업
템플스테이푸드,"제주특별자치도 서귀포시 안덕면 난드르로 43, 1층",영업
수킹(SOOKING),"제주특별자치도 서귀포시 성산읍 해맞이해안로 2690, 1층",영업
천지연무태장어난산본점,"제주특별자치도 서귀포시 성산읍 신난로 132, 1층",영업
제이엠푸드,"제주특별자치도 서귀포시 신서로32번길 30, 1층 (강정동)",영업
장수애섬식당,"제주특별자치도 서귀포시 솔동산로 30, 1층 (서귀동)",영업
술이술술,제주특별자치도 서귀포시 천제연로188번길 12 (중문동),영업
멜버른32(MELBOURNE32),"제주특별자치도 서귀포시 태평로 423, 1층 (서귀동)",영업
찬밀면,"제주특별자치도 서귀포시 신동로 129, 1층 (서호동)",영업
표선포구식당,제주특별자치도 서귀포시 표선면 표선중앙로 87,영업
사거리칼국수,"제주특별자치도 서귀포시 신중로 66, 1층 (서호동)",영업
소랑벨일공일(101),제주특별자치도 서귀포시 남원읍 남태해안로 101,영업
오르막비어,"제주특별자치도 서귀포시 남원읍 남원체육관로 251, 1층",영업
코델리아S,"제주특별자치도 서귀포시 성산읍 일주동로 4186, 지하1층",영업
제주인이제이,"제주특별자치도 서귀포시 대정읍 향교로 32, 1층",영업
미풍해장국모슬포점,"제주특별자치도 서귀포시 대정읍 신영로36번길 35, 1층",영업
한잔더주,제주특별자치도 서귀포시 태평로537번길 40-2 (동홍동),영업
사진술쉬셰드,제주특별자치도 서귀포시 성산읍 신고로22번길 34,영업
표선미소,"제주특별자치도 서귀포시 표선면 표선중앙로90번길 11, 1층",영업
섭지코지한끼,제주특별자치도 서귀포시 성산읍 신양로 100,영업
성산포마농치킨5호점,제주특별자치도 서귀포시 성산읍 일출로 251,영업
식을탐하다,"제주특별자치도 서귀포시 성산읍 일출로 293, 1층",영업
두루치기먹고가게,제주특별자치도 서귀포시 성산읍 일주동로 5595,영업
동트레,"제주특별자치도 서귀포시 성산읍 성산등용로 78, 가동 1층",영업
장백산,제주특별자치도 서귀포시 성산읍 중산간동로 3315,영업
숲숲포레스트,제주특별자치도 서귀포시 김정문화로41번길 14-6 (법환동),영업
씨엘메르카페,"제주특별자치도 서귀포시 안덕면 난드르로 49-71, 2층",영업
도밍고,"제주특별자치도 서귀포시 성산읍 일출로288번길 19, 지하1층",영업
오븐에빠진닭모슬포점,제주특별자치도 서귀포시 대정읍 하모항구로10번길 8-3,영업
남쪽으로튀어브로잉컴퍼니,"제주특별자치도 서귀포시 예래로 31, 1동 (상예동)",영업
쌈촌,"제주특별자치도 서귀포시 중앙로4번길 7, 2층 (서귀동)",영업
세븐,제주특별자치도 서귀포시 성산읍 고성오조로 70-2,영업
밝음이네,제주특별자치도 서귀포시 대정읍 동일하모로 216,영업
더플레이스제주신화월드점,"제주특별자치도 서귀포시 안덕면 신화역사로304번길 38, 지하1층 31호",영업
강셰프의키친,제주특별자치도 서귀포시 대정읍 대한로 558,영업
콜트레인,"제주특별자치도 서귀포시 대정읍 신영로 109, 2층",영업
소봉식당,"제주특별자치도 서귀포시 안덕면 사계로 191, 1층",영업
고래라면신화월드점,"제주특별자치도 서귀포시 안덕면 신화역사로304번길 38, 지하1층",영업
쌍둥이감귤농장식당,제주특별자치도 서귀포시 월드컵로 165 (강정동),영업
산방산모드락카페,제주특별자치도 서귀포시 안덕면 사계로114번길 71,영업
일출뷰브런치카페,"제주특별자치도 서귀포시 성산읍 해맞이해안로 2660, 1층",영업
육회포차,제주특별자치도 서귀포시 중앙로71번길 4 (서귀동),영업
동뜬식당,제주특별자치도 서귀포시 성산읍 일출로 272-1,영업
올레하르방순대,제주특별자치도 서귀포시 이어도로 572-1 (강정동),영업
우리동네회센터,제주특별자치도 서귀포시 동홍중앙로 8 (동홍동),영업
동남골식당,"제주특별자치도 서귀포시 천제연로 211, 1층 (중문동)",영업
머그낭식당,제주특별자치도 서귀포시 안덕면 화순재남로 39,영업
우정회센타중문점,"제주특별자치도 서귀포시 천제연로 179, 1층 (중문동)",영업
중문회포장센터새벽야시장,제주특별자치도 서귀포시 중문관광로 293 (대포동),영업
날으는활어식당,제주특별자치도 서귀포시 대정읍 하모항구로6번길 26-1,영업
소린이네회,제주특별자치도 서귀포시 중정로61번길 22 (서귀동),영업
올레자매밥집,제주특별자치도 서귀포시 솔동산로21번길 17 (서귀동),영업
마마뜰,"제주특별자치도 서귀포시 안덕면 신화역사로403번길 82, 1층",영업
머구리,"제주특별자치도 서귀포시 강정통물로 1, 1층 (강정동)",영업
정애네골목식당,제주특별자치도 서귀포시 표선면 표선중앙로90번길 3,영업
헤븐리,"제주특별자치도 서귀포시 남원읍 남태해안로 75-5, 1층",영업
잔비어스(잔Beers),"제주특별자치도 서귀포시 이중섭로 12, 1층 (서귀동)",영업
시골친구,제주특별자치도 서귀포시 표선면 가시로 419,영업
맛있수다,제주특별자치도 서귀포시 예래로 50 (상예동),영업
중앙통닭,제주특별자치도 서귀포시 중앙로48번길 14-1 (서귀동),영업
제주올레여행자센터,"제주특별자치도 서귀포시 중정로 22, 1층 (서귀동)",영업
불로초흑돼지,"제주특별자치도 서귀포시 중정로73번길 20, 2층 (서귀동)",영업
서영횟집,제주특별자치도 서귀포시 중정로91번길 50-1 (서귀동),영업
휴리내,제주특별자치도 서귀포시 태평로537번길 48 (동홍동),영업
트멍술집,제주특별자치도 서귀포시 동문로 60 (서귀동),영업
이레회초밥,제주특별자치도 서귀포시 남원읍 태위로 690-2,영업
성산흑돼지복돼지,"제주특별자치도 서귀포시 성산읍 고성동서로 52, 1층",영업
엠라운지(M Lounge),"제주특별자치도 서귀포시 안덕면 신화역사로304번길 38, 지하1층",영업
망고홀릭법환점,"제주특별자치도 서귀포시 막숙포로 83, 1층 (법환동)",영업
83년생김지영,제주특별자치도 서귀포시 안덕면 신화역사로 372-4,영업
정오어멍네집,"제주특별자치도 서귀포시 안덕면 화순서서로 272, 1층",영업
하준정식,"제주특별자치도 서귀포시 효돈로 147-8, 1층 (신효동)",영업
찐곰탕,제주특별자치도 서귀포시 성산읍 일주동로 4228,영업
갈비에제왕,제주특별자치도 서귀포시 대정읍 영서중로 5-1,영업
신흥동백가든,제주특별자치도 서귀포시 남원읍 중산간동로 5765,영업
남원생오리,제주특별자치도 서귀포시 남원읍 일주동로 7146,영업
미래부페정식,제주특별자치도 서귀포시 516로 200 (토평동),영업
쇼어라운지,제주특별자치도 서귀포시 예래해안로 15 (하예동),영업
알동네국수,"제주특별자치도 서귀포시 쇠소깍로 162, 1층 (하효동)",영업
청호식당,제주특별자치도 서귀포시 성산읍 온평관전로 94,영업
양혜란식당,"제주특별자치도 서귀포시 서호남로32번길 41, 1층 (서호동)",영업
돈장숯불구이,제주특별자치도 서귀포시 성산읍 해맞이해안로 2775,영업
(주)제주아이브,제주특별자치도 서귀포시 산록남로 1966-34 (영남동),영업
삼미흑돼지중문점,"제주특별자치도 서귀포시 색달중앙로 33, 1층 (색달동)",영업
작은식당,"제주특별자치도 서귀포시 대정읍 신영로36번길 69-1, 1층",영업
산방흑돼지순대,"제주특별자치도 서귀포시 안덕면 사계로114번길 53-27, 1층",영업
7번가피자서귀점,"제주특별자치도 서귀포시 중앙로 199, 1층 상가16호 (서홍동)",영업
