사업장명,도로명전체주소,상세영업상태명
라무진신제주점,"제주특별자치도 제주시 원노형로 35, 1층 101호 (노형동, 송우수자인아파트)",영업
다오라,"제주특별자치도 제주시 한림읍 한림로 672, 지하1층",영업
내가좋아하는것들,"제주특별자치도 제주시 신광로6길 1, 1층 (연동)",영업
처갓집양념치킨노형점,"제주특별자치도 제주시 월랑북길 10, 1층 (노형동)",영업
리투스,"제주특별자치도 제주시 구좌읍 세화7길 17-7, 2층",영업
오부자갈비탕,"제주특별자치도 제주시 금월길 104, 1층 (아라이동)",영업
제주물회관,"제주특별자치도 제주시 애월읍 금성5길 42-15, 1층",영업
명륜진사갈비일도점,"제주특별자치도 제주시 동광로 106, 1층 (일도이동)",영업
정다운식당,"제주특별자치도 제주시 용문로17길 7, 1층 (용담이동)",영업
탐나는샐러드,"제주특별자치도 제주시 도남로7길 38, 1층 (도남동)",영업
원조호수아구찜,"제주특별자치도 제주시 다랑곶4길 20, 1층 (노형동)",영업
디아트함덕,"제주특별자치도 제주시 조천읍 조함해안로 504, 골든튤립제주함덕호텔 1층 105호",영업
애월복국,"제주특별자치도 제주시 애월읍 하귀동남1길 57, 1층",영업
30년할매닭발삼화점,"제주특별자치도 제주시 건주로4길 6-4, 제주 아빌로스 1층 108호 (도련일동)",영업
앤드유,"제주특별자치도 제주시 한림읍 한림로 518, 1층",영업
제주정직한돈협재한림점,"제주특별자치도 제주시 한림읍 일주서로 5083, 2층",영업
주식회사한라축산,"제주특별자치도 제주시 1100로 3128, 나동 1층 (노형동)",영업
정직한통닭삼도점,"제주특별자치도 제주시 무근성7길 28, 1층 (삼도이동)",영업
카페희스토리,"제주특별자치도 제주시 서해안로 182, 1,2층 (도두일동)",영업
제주아사히블루일도점,"제주특별자치도 제주시 청귤로3길 54, 2층 (이도이동)",영업
육수당제주봉개점,"제주특별자치도 제주시 진목5길 1, 2층 202호 (봉개동)",영업
담다,"제주특별자치도 제주시 한림읍 협재4길 8, 1층",영업
통큰갈비연동점,"제주특별자치도 제주시 연삼로 128, 2층 (오라삼동)",영업
함덕메리굿,"제주특별자치도 제주시 조천읍 함덕로 32, 1층",영업
봉골레밥상,"제주특별자치도 제주시 추자면 대서3길 40, 1층",영업
인사이드키친,"제주특별자치도 제주시 중앙로 109-1, 2층 201호 (이도일동, 장원아이비아파트)",영업
한바가지곱창,"제주특별자치도 제주시 신성로13길 25, 2층 (이도이동)",영업
순옥이네,"제주특별자치도 제주시 조천읍 함덕로 6, 2층",영업
해조곱창,"제주특별자치도 제주시 월랑로10길 12, 1층 101호 (노형동, 노형위더스빌15차)",영업
도남시장초밥,"제주특별자치도 제주시 태성로 33, 일도대림1차아파트 1층 103호 (일도이동)",영업
가시어멍회국수,"제주특별자치도 제주시 우도면 우도해안길 508, 1층",영업
동부산가든,"제주특별자치도 제주시 봉개북1길 10, 1층 (봉개동)",영업
대영수산직영회센타,"제주특별자치도 제주시 구좌읍 구좌로 33-10, 제1동 1층",영업
카페하이큐,"제주특별자치도 제주시 건주로4길 6-8, 5층 501호 (도련일동)",영업
추자도남자해녀집,"제주특별자치도 제주시 추자면 추자로 106, 1층",영업
과물치킨,"제주특별자치도 제주시 애월읍 곽지1길 28, 제1호",영업
또ㅤㄸㅗㅅ,제주특별자치도 제주시 동화로 12 (화북일동),영업
치구먹구당구,"제주특별자치도 제주시 구좌읍 일주동로 3113, 지하1층",영업
신중앙로,"제주특별자치도 제주시 중앙로 79, 지하1층 (이도일동)",영업
푸라닭제주삼화점,"제주특별자치도 제주시 화삼로1길 18, 1층 (화북일동)",영업
회춘,"제주특별자치도 제주시 조천읍 신북로 489, 1층",영업
무명아래,"제주특별자치도 제주시 조천읍 함덕30길 18, 1층",영업
노형바다장어,"제주특별자치도 제주시 광평동로 12, 1층 (노형동)",영업
가담국수하귀점,"제주특별자치도 제주시 애월읍 하귀동남3길 44, 1층",영업
60계제주시청점,"제주특별자치도 제주시 광양10길 16, 1층 (이도이동)",영업
국수한상,"제주특별자치도 제주시 남광로 7, 1층 (이도이동)",영업
무무삼팔,"제주특별자치도 제주시 무근성길 38, 1층 102호 (삼도이동)",영업
경성통닭,"제주특별자치도 제주시 연오로 62, 1층 (연동)",영업
인화동한우,"제주특별자치도 제주시 천수로13길 17, 1층 (일도이동)",영업
감성카페심지,"제주특별자치도 제주시 칠성로길 8, 1층 (일도일동)",영업
로얄호프,"제주특별자치도 제주시 신대로12길 45, 제주로얄호텔 1층 (연동)",영업
오이디오339,"제주특별자치도 제주시 일주서로 7345, 1층 (외도이동)",영업
화정연화,"제주특별자치도 제주시 선덕로3길 44, 1층 (연동)",영업
옹포바다이야기,"제주특별자치도 제주시 한림읍 한림로 491, 2층",영업
문쏘제주협재점,"제주특별자치도 제주시 한림읍 한림상로 15-5, 1층",영업
어제보다오늘,"제주특별자치도 제주시 서해안로 68, 1층 (이호일동)",영업
낭푼밥상,"제주특별자치도 제주시 연동6길 28, 1층 (연동, 영일빌라)",영업
컨플루언스,"제주특별자치도 제주시 애월읍 곽지남3길 14, 1층",영업
가락동리어카포차외도점,"제주특별자치도 제주시 우령2길 21, 1층 101호 (외도일동, 탑빌라트)",영업
한라닭강정,"제주특별자치도 제주시 서문로 49, 1층 (용담일동)",영업
다다익고정육식당제주사수점,"제주특별자치도 제주시 서해안로 317, 1층 (도두이동)",영업
와비사비제주,"제주특별자치도 제주시 애월읍 납읍로8길 28, 1층 제3호",영업
소소,"제주특별자치도 제주시 서광로19길 34, 1층 (삼도일동)",영업
작은살레,"제주특별자치도 제주시 조천읍 비자림로 685-10, 1층",영업
일품순두부세화점,"제주특별자치도 제주시 구좌읍 해맞이해안로 1426, 1층",영업
못난이,"제주특별자치도 제주시 동문로 22, 2층 (일도일동)",영업
삼구사구카페,"제주특별자치도 제주시 월랑로8길 1, 아란야플라자 7층 (노형동)",영업
제주평양옥,"제주특별자치도 제주시 청사로 40, 1층 (도남동)",영업
마넬,"제주특별자치도 제주시 조천읍 와흘상길 39-7, 1층",영업
바움하우스,"제주특별자치도 제주시 서해안로 448, 1,2층 (용담삼동)",영업
동서네해장국세화점,"제주특별자치도 제주시 구좌읍 구좌로 91, 1층",영업
통기타마을,"제주특별자치도 제주시 중앙로2길 17, 1층 (삼도이동)",영업
프로파간다,"제주특별자치도 제주시 아란11길 9-13, 1층 (아라일동)",영업
거북이,제주특별자치도 제주시 국기로3길 9-9 (연동),영업
바글바글해장국몸국,"제주특별자치도 제주시 우정로5길 10, 제1동 1층 (외도일동)",영업
와이엘,"제주특별자치도 제주시 광양10길 23, 1층 제1호 (이도이동)",영업
비비고컨세션13동,제주특별자치도 제주시 애월읍 화전길 370,영업
비비고컨세션14동,제주특별자치도 제주시 애월읍 화전길 370,영업
까페뚜이,"제주특별자치도 제주시 한림읍 협재1길 45, 1층",영업
갓포아키제주도점,"제주특별자치도 제주시 노연로 80, 메종글래드 제주 1층 (연동)",영업
정진숯불갈비,제주특별자치도 제주시 평전길 25 (삼도일동),영업
철수네숯불갈비,"제주특별자치도 제주시 연북로 170, 1층 (연동)",영업
불을품은닭이도점,"제주특별자치도 제주시 청귤로3길 42-1, 1층 (이도이동)",영업
진정제주,"제주특별자치도 제주시 서사로11길 17, 1층 (삼도이동)",영업
더바당카페,"제주특별자치도 제주시 애월읍 애월해안로 232-1, 1,2층",영업
헤이브로,"제주특별자치도 제주시 애월읍 일주서로 6040, 1층",영업
513텐동,"제주특별자치도 제주시 테우해안로 46, 2층 (내도동)",영업
원조부안집연동점,"제주특별자치도 제주시 신대로16길 41, 1층 2호 (연동)",영업
월정크랩,"제주특별자치도 제주시 구좌읍 해맞이해안로 486, 2층 202호",영업
정직한초밥,"제주특별자치도 제주시 신대로12길 10, 1층 101호 (연동)",영업
애월빵공장앤카페,"제주특별자치도 제주시 애월읍 금성5길 42-15, 1,2층",영업
사계카페1,"제주특별자치도 제주시 조천읍 조함해안로 576, 1층",영업
존맛식당,"제주특별자치도 제주시 조천읍 신북로 493, 1층",영업
윈부떼이,"제주특별자치도 제주시 애월읍 애월로 118, 1층",영업
오라단비네커피,"제주특별자치도 제주시 오라로 114, 1층 (오라일동)",영업
협재섬바다,"제주특별자치도 제주시 한림읍 금능남로 53, 1층",영업
도마도숯불갈비,"제주특별자치도 제주시 서광로 201, 1층 (삼도일동)",영업
맛조림,"제주특별자치도 제주시 다랑곶길 29, 101동 101호 (노형동, 대성연립주택)",영업
온도라,"제주특별자치도 제주시 연화로3길 15-1, 1층 (연동)",영업
숙성도실버,"제주특별자치도 제주시 신성로13길 20, 1층 (이도이동)",영업
평대식당,"제주특별자치도 제주시 구좌읍 해맞이해안로 1162, 1층",영업
애월브릭하우스,"제주특별자치도 제주시 애월읍 신엄로 52, 1층",영업
신촌불닭발종로빈대떡,"제주특별자치도 제주시 건주로4길 10-5, 1층 (도련일동)",영업
탱테일,"제주특별자치도 제주시 원노형5길 19, 에코휴리움 오피스 1층 102호 (노형동)",영업
꾼짬뽕,"제주특별자치도 제주시 조천읍 비자림로 787, 1층",영업
누나홀닭함덕점,"제주특별자치도 제주시 조천읍 신북로 543, 1층",영업
세화비치,"제주특별자치도 제주시 구좌읍 세화5길 20, 1층",영업
(주)제주의꿈농업회사법인,"제주특별자치도 제주시 애월읍 납읍로 84, 1층",영업
양지,"제주특별자치도 제주시 동문로 52, 2층 (일도이동)",영업
카페모레,"제주특별자치도 제주시 테우해안로 160, 1층 (이호일동)",영업
애월짬짜미,"제주특별자치도 제주시 애월읍 애월해안로 30, 1층",영업
놀러와당구카페,"제주특별자치도 제주시 우정로15길 44, 2층 (외도일동)",영업
햇살머믄꼬마김밥,"제주특별자치도 제주시 우정로13길 14, 1층 (외도일동)",영업
차일락,"제주특별자치도 제주시 조천읍 중산간동로 663-1, 1층",영업
볕밭동네,"제주특별자치도 제주시 애월읍 장전로 173, 1층 제1호",영업
썬셋클리프,"제주특별자치도 제주시 애월읍 애월로1길 19-8, 1,2층",영업
조천밀밀면,"제주특별자치도 제주시 조천읍 조와로 366, 1층",영업
료리야,"제주특별자치도 제주시 한림읍 한림해안로 456, 1층",영업
연가갈비,"제주특별자치도 제주시 독짓골2길 4, 1층 (도남동)",영업
씨름왕순덕이네,"제주특별자치도 제주시 한림읍 한수5길 10, 1층",영업
왓섬,"제주특별자치도 제주시 오등4길 3, 나동 1층 (오등동)",영업
부엉이카페,"제주특별자치도 제주시 원노형로 81, 2층 (노형동)",영업
(주)일품순두부탑동점,"제주특별자치도 제주시 탑동로 33, 1층 제1호 (삼도이동)",영업
식당마요네즈,"제주특별자치도 제주시 다랑곶3길 18, 1층 (노형동)",영업
봉개번영점에스지스크린골프,"제주특별자치도 제주시 번영로 504, 2층 (봉개동)",영업
삼화센트럴골프존,"제주특별자치도 제주시 건주로4길 10-4, 7층 (도련일동)",영업
미사리밀빛초계국수제주점,"제주특별자치도 제주시 조천읍 비자림로 606, 1층",영업
무인카페솔정,"제주특별자치도 제주시 구좌읍 평대2길 29, 2층",영업
포앳홈,"제주특별자치도 제주시 구좌읍 세화5길 8, 1층 제1호",영업
